publisher,mobility_type,conversion_country,country_code_by_phone,asset_country,attribution_type,platform,duration_install_to_activation,conversions,month
PublisherD,Private Hire,IT,#N/A,UK,retargeting,No Device,<2h,1,2023-01-01
PublisherD,Private Hire,IT,IT,UK,retargeting,android,<2h,5,2023-01-01
PublisherD,Private Hire,IT,GR,UK,retargeting,android,<2h,2,2023-01-01
PublisherD,Private Hire,IT,UK,UK,retargeting,android,<2h,2,2023-01-01
PublisherD,Private Hire,IT,IE,UK,retargeting,android,<2h,1,2023-01-01
PublisherD,Private Hire,IT,DE,UK,retargeting,ios,<2h,1,2023-01-01
PublisherD,Private Hire,IT,IT,UK,retargeting,ios,<2h,3,2023-01-01
PublisherD,Private Hire,IT,GR,UK,retargeting,ios,<2h,3,2023-01-01
PublisherD,Private Hire,IT,UK,UK,retargeting,ios,<2h,8,2023-01-01
PublisherD,Private Hire,IT,PL,UK,retargeting,ios,<2h,1,2023-01-01
PublisherD,Private Hire,IT,#N/A,UK,retargeting,ios,<2h,10,2023-01-01
PublisherF,Other,IT,IT,UK,retargeting,No Device,<24h,1,2023-01-01
PublisherF,Private Hire,IT,UK,UK,install,ios,<2h,1,2023-01-01
PublisherF,Private Hire,IT,UK,UK,retargeting,android,<24h,1,2023-01-01
PublisherF,Private Hire,IT,UK,UK,retargeting,ios,<24h,1,2023-01-01
PublisherF,Private Hire,IT,UK,UK,retargeting,ios,<2h,1,2023-01-01
PublisherF,Private Hire,IT,#N/A,UK,retargeting,ios,<24h,1,2023-01-01
PublisherG,Other,IT,AT,UK,install,ios,<2h,1,2023-01-01
PublisherG,Private Hire,IT,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherG,Private Hire,IT,UK,UK,install,No Device,<2h,4,2023-01-01
PublisherG,Private Hire,IT,#N/A,UK,install,No Device,<2h,1,2023-01-01
PublisherG,Private Hire,IT,AT,UK,install,ios,<24h,1,2023-01-01
PublisherG,Private Hire,IT,AT,UK,install,ios,<2h,1,2023-01-01
PublisherG,Private Hire,IT,IT,UK,install,ios,<2h,2,2023-01-01
PublisherG,Private Hire,IT,UK,UK,install,ios,<24h,21,2023-01-01
PublisherG,Private Hire,IT,UK,UK,install,ios,<2h,51,2023-01-01
PublisherG,Private Hire,IT,#N/A,UK,install,ios,<24h,2,2023-01-01
PublisherG,Private Hire,IT,#N/A,UK,install,ios,<2h,3,2023-01-01
PublisherJ,Private Hire,IT,UK,UK,install,No Device,<2h,1,2023-01-01
PublisherJ,Private Hire,IT,AT,UK,install,ios,<2h,1,2023-01-01
PublisherJ,Private Hire,IT,UK,UK,install,ios,<24h,6,2023-01-01
PublisherJ,Private Hire,IT,UK,UK,install,ios,<2h,12,2023-01-01
PublisherJ,Private Hire,IT,#N/A,UK,install,ios,<24h,1,2023-01-01
PublisherJ,Private Hire,IT,#N/A,UK,install,ios,<2h,2,2023-01-01
PublisherK,Other,IT,UK,UK,install,ios,<24h,1,2023-01-01
PublisherK,Other,IT,UK,UK,install,ios,<2h,1,2023-01-01
PublisherK,Private Hire,IT,UK,UK,install,No Device,<2h,1,2023-01-01
PublisherK,Private Hire,IT,IT,UK,install,ios,<24h,1,2023-01-01
PublisherK,Private Hire,IT,UK,UK,install,ios,<24h,9,2023-01-01
PublisherK,Private Hire,IT,UK,UK,install,ios,<2h,36,2023-01-01
PublisherK,Private Hire,IT,PT,UK,install,ios,<24h,1,2023-01-01
PublisherK,Private Hire,IT,PT,UK,install,ios,<2h,1,2023-01-01
PublisherK,Private Hire,IT,#N/A,UK,install,ios,<24h,18,2023-01-01
PublisherK,Private Hire,IT,#N/A,UK,install,ios,<2h,16,2023-01-01
PublisherO,Other,IT,DE,UK,install,ios,<2h,1,2023-01-01
PublisherO,Private Hire,IT,UK,UK,install,ios,<2h,2,2023-01-01
PublisherR,Other,IT,UK,UK,retargeting,android,<2h,1,2023-01-01
PublisherR,Private Hire,IT,UK,UK,retargeting,No Device,<24h,1,2023-01-01
PublisherR,Private Hire,IT,UK,UK,retargeting,android,<24h,1,2023-01-01
PublisherR,Private Hire,IT,UK,UK,retargeting,android,<2h,1,2023-01-01
PublisherR,Private Hire,IT,PL,UK,retargeting,android,<2h,1,2023-01-01
PublisherR,Private Hire,IT,#N/A,UK,retargeting,android,<2h,1,2023-01-01
PublisherS,Other,IT,AT,UK,install,No Device,<2h,1,2023-01-01
PublisherS,Other,IT,AT,UK,install,ios,<24h,1,2023-01-01
PublisherS,Other,IT,#N/A,UK,install,ios,<24h,2,2023-01-01
PublisherS,Other,IT,#N/A,UK,install,ios,<2h,3,2023-01-01
PublisherS,Private Hire,IT,AT,UK,install,No Device,<2h,2,2023-01-01
PublisherS,Private Hire,IT,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherS,Private Hire,IT,UK,UK,install,No Device,<2h,5,2023-01-01
PublisherS,Private Hire,IT,#N/A,UK,install,No Device,<2h,1,2023-01-01
PublisherS,Private Hire,IT,#N/A,UK,install,No Device,>24h,1,2023-01-01
PublisherS,Private Hire,IT,SE,UK,install,android,>24h,1,2023-01-01
PublisherS,Private Hire,IT,AT,UK,install,ios,<24h,2,2023-01-01
PublisherS,Private Hire,IT,AT,UK,install,ios,<2h,17,2023-01-01
PublisherS,Private Hire,IT,DE,UK,install,ios,<2h,1,2023-01-01
PublisherS,Private Hire,IT,IT,UK,install,ios,<24h,2,2023-01-01
PublisherS,Private Hire,IT,IT,UK,install,ios,<2h,4,2023-01-01
PublisherS,Private Hire,IT,GR,UK,install,ios,<24h,1,2023-01-01
PublisherS,Private Hire,IT,GR,UK,install,ios,<2h,1,2023-01-01
PublisherS,Private Hire,IT,UK,UK,install,ios,<24h,31,2023-01-01
PublisherS,Private Hire,IT,UK,UK,install,ios,<2h,71,2023-01-01
PublisherS,Private Hire,IT,ES,UK,install,ios,<2h,1,2023-01-01
PublisherS,Private Hire,IT,#N/A,UK,install,ios,<24h,19,2023-01-01
PublisherS,Private Hire,IT,#N/A,UK,install,ios,<2h,27,2023-01-01
PublisherT,Other,IT,UK,UK,install,No Device,<2h,1,2023-01-01
PublisherT,Other,IT,UK,UK,install,ios,<24h,1,2023-01-01
PublisherT,Private Hire,IT,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherT,Private Hire,IT,UK,UK,install,No Device,<2h,3,2023-01-01
PublisherT,Private Hire,IT,#N/A,UK,install,No Device,<24h,1,2023-01-01
PublisherT,Private Hire,IT,AT,UK,install,ios,<2h,4,2023-01-01
PublisherT,Private Hire,IT,GR,UK,install,ios,<24h,1,2023-01-01
PublisherT,Private Hire,IT,UK,UK,install,ios,<24h,2,2023-01-01
PublisherT,Private Hire,IT,UK,UK,install,ios,<2h,17,2023-01-01
PublisherT,Private Hire,IT,PT,UK,install,ios,<24h,1,2023-01-01
PublisherT,Private Hire,IT,#N/A,UK,install,ios,<24h,5,2023-01-01
PublisherT,Private Hire,IT,#N/A,UK,install,ios,<2h,4,2023-01-01
PublisherA,Other,GR,UK,UK,install,No Device,<2h,1,2023-01-01
PublisherA,TAXI,GR,#N/A,UK,install,No Device,<24h,1,2023-01-01
PublisherA,TAXI,GR,UK,UK,install,android,<24h,1,2023-01-01
PublisherA,TAXI,GR,UK,UK,install,android,<2h,7,2023-01-01
PublisherA,TAXI,GR,#N/A,UK,install,android,>24h,1,2023-01-01
PublisherA,Private Hire,GR,UK,UK,install,android,<2h,1,2023-01-01
PublisherA,Private Hire,GR,#N/A,UK,install,android,<2h,1,2023-01-01
PublisherB,TAXI,GR,UK,UK,install,ios,<24h,1,2023-01-01
PublisherB,TAXI,GR,UK,UK,install,ios,<2h,6,2023-01-01
PublisherB,TAXI,GR,UK,UK,install,ios,>24h,1,2023-01-01
PublisherB,TAXI,GR,UK,UK,install,ios,no data,12,2023-01-01
PublisherB,TAXI,GR,#N/A,UK,install,ios,<2h,1,2023-01-01
PublisherB,Private Hire,GR,UK,UK,install,ios,no data,3,2023-01-01
PublisherD,TAXI,GR,PT,UK,retargeting,android,<2h,1,2023-01-01
PublisherD,TAXI,GR,#N/A,UK,retargeting,android,<2h,1,2023-01-01
PublisherD,TAXI,GR,GR,UK,retargeting,ios,<2h,2,2023-01-01
PublisherD,TAXI,GR,UK,UK,retargeting,ios,<2h,2,2023-01-01
PublisherD,TAXI,GR,SE,UK,retargeting,ios,<2h,1,2023-01-01
PublisherD,TAXI,GR,#N/A,UK,retargeting,ios,<2h,5,2023-01-01
PublisherG,TAXI,GR,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherG,TAXI,GR,AT,UK,install,ios,<2h,1,2023-01-01
PublisherG,TAXI,GR,GR,UK,install,ios,<24h,1,2023-01-01
PublisherG,TAXI,GR,UK,UK,install,ios,<24h,3,2023-01-01
PublisherG,TAXI,GR,UK,UK,install,ios,<2h,7,2023-01-01
PublisherG,Private Hire,GR,UK,UK,install,ios,<2h,1,2023-01-01
PublisherJ,TAXI,GR,AT,UK,install,ios,<24h,1,2023-01-01
PublisherJ,TAXI,GR,AT,UK,install,ios,<2h,1,2023-01-01
PublisherJ,TAXI,GR,IT,UK,install,ios,<2h,1,2023-01-01
PublisherJ,TAXI,GR,UK,UK,install,ios,<24h,1,2023-01-01
PublisherJ,TAXI,GR,UK,UK,install,ios,<2h,2,2023-01-01
PublisherK,TAXI,GR,UK,UK,install,ios,<24h,4,2023-01-01
PublisherK,TAXI,GR,UK,UK,install,ios,<2h,15,2023-01-01
PublisherK,TAXI,GR,IE,UK,install,ios,<24h,1,2023-01-01
PublisherK,TAXI,GR,ES,UK,install,ios,<24h,1,2023-01-01
PublisherK,TAXI,GR,#N/A,UK,install,ios,<24h,1,2023-01-01
PublisherK,TAXI,GR,#N/A,UK,install,ios,<2h,3,2023-01-01
PublisherK,Private Hire,GR,#N/A,UK,install,ios,<24h,1,2023-01-01
PublisherR,TAXI,GR,UK,UK,retargeting,android,<24h,2,2023-01-01
PublisherR,TAXI,GR,UK,UK,retargeting,ios,<24h,2,2023-01-01
PublisherS,TAXI,GR,GR,UK,install,No Device,<24h,1,2023-01-01
PublisherS,TAXI,GR,UK,UK,install,No Device,<2h,1,2023-01-01
PublisherS,TAXI,GR,AT,UK,install,ios,<24h,2,2023-01-01
PublisherS,TAXI,GR,AT,UK,install,ios,<2h,8,2023-01-01
PublisherS,TAXI,GR,GR,UK,install,ios,<24h,3,2023-01-01
PublisherS,TAXI,GR,UK,UK,install,ios,<24h,11,2023-01-01
PublisherS,TAXI,GR,UK,UK,install,ios,<2h,14,2023-01-01
PublisherS,TAXI,GR,PT,UK,install,ios,<24h,1,2023-01-01
PublisherS,TAXI,GR,SE,UK,install,ios,<24h,1,2023-01-01
PublisherS,TAXI,GR,#N/A,UK,install,ios,<24h,2,2023-01-01
PublisherS,TAXI,GR,#N/A,UK,install,ios,<2h,8,2023-01-01
PublisherS,Private Hire,GR,UK,UK,install,ios,<2h,1,2023-01-01
PublisherS,Private Hire,GR,#N/A,UK,install,ios,<24h,1,2023-01-01
PublisherT,Other,GR,GR,UK,install,No Device,<24h,1,2023-01-01
PublisherT,TAXI,GR,AT,UK,install,ios,<2h,1,2023-01-01
PublisherT,TAXI,GR,GR,UK,install,ios,<2h,1,2023-01-01
PublisherT,TAXI,GR,UK,UK,install,ios,<24h,2,2023-01-01
PublisherT,TAXI,GR,UK,UK,install,ios,<2h,4,2023-01-01
PublisherT,TAXI,GR,#N/A,UK,install,ios,<2h,1,2023-01-01
PublisherA,Other,UK,IT,UK,install,No Device,<2h,1,2023-01-01
PublisherA,Other,UK,UK,UK,install,No Device,<2h,15,2023-01-01
PublisherA,Other,UK,ES,UK,install,No Device,<2h,1,2023-01-01
PublisherA,Other,UK,#N/A,UK,install,No Device,<2h,4,2023-01-01
PublisherA,Other,UK,DE,UK,install,android,<2h,1,2023-01-01
PublisherA,Other,UK,IT,UK,install,android,<2h,1,2023-01-01
PublisherA,Other,UK,GR,UK,install,android,<2h,1,2023-01-01
PublisherA,Other,UK,UK,UK,install,android,<24h,2,2023-01-01
PublisherA,Other,UK,UK,UK,install,android,<2h,54,2023-01-01
PublisherA,Other,UK,UK,UK,install,android,>24h,3,2023-01-01
PublisherA,Other,UK,ES,UK,install,android,<2h,3,2023-01-01
PublisherA,Other,UK,#N/A,UK,install,android,<2h,8,2023-01-01
PublisherA,Other,UK,UK,UK,install,ios,<2h,6,2023-01-01
PublisherA,Other,UK,UK,UK,retargeting,No Device,<2h,3,2023-01-01
PublisherA,Other,UK,#N/A,UK,retargeting,No Device,<2h,1,2023-01-01
PublisherA,Other,UK,IT,UK,retargeting,android,<2h,1,2023-01-01
PublisherA,Other,UK,UK,UK,retargeting,android,<2h,5,2023-01-01
PublisherA,Other,UK,#N/A,UK,retargeting,android,<2h,1,2023-01-01
PublisherA,Other,UK,DE,UK,retargeting,ios,<2h,1,2023-01-01
PublisherA,Other,UK,UK,UK,retargeting,ios,<2h,1,2023-01-01
PublisherA,TAXI,UK,IT,UK,install,No Device,<2h,1,2023-01-01
PublisherA,TAXI,UK,GR,UK,install,No Device,<2h,1,2023-01-01
PublisherA,TAXI,UK,UK,UK,install,No Device,<24h,2,2023-01-01
PublisherA,TAXI,UK,UK,UK,install,No Device,<2h,26,2023-01-01
PublisherA,TAXI,UK,UK,UK,install,No Device,>24h,1,2023-01-01
PublisherA,TAXI,UK,ES,UK,install,No Device,<2h,3,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,install,No Device,<24h,1,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,install,No Device,<2h,2,2023-01-01
PublisherA,TAXI,UK,DE,UK,install,android,<2h,1,2023-01-01
PublisherA,TAXI,UK,IT,UK,install,android,<2h,5,2023-01-01
PublisherA,TAXI,UK,GR,UK,install,android,<2h,2,2023-01-01
PublisherA,TAXI,UK,UK,UK,install,android,<24h,20,2023-01-01
PublisherA,TAXI,UK,UK,UK,install,android,<2h,353,2023-01-01
PublisherA,TAXI,UK,UK,UK,install,android,>24h,7,2023-01-01
PublisherA,TAXI,UK,FR,UK,install,android,<2h,1,2023-01-01
PublisherA,TAXI,UK,IE,UK,install,android,<2h,5,2023-01-01
PublisherA,TAXI,UK,ES,UK,install,android,<2h,4,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,install,android,<24h,1,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,install,android,<2h,12,2023-01-01
PublisherA,TAXI,UK,UK,UK,install,ios,<2h,9,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,install,ios,<2h,1,2023-01-01
PublisherA,TAXI,UK,UK,UK,reattr,android,<2h,2,2023-01-01
PublisherA,TAXI,UK,GR,UK,retargeting,No Device,<2h,1,2023-01-01
PublisherA,TAXI,UK,GR,UK,retargeting,No Device,>24h,1,2023-01-01
PublisherA,TAXI,UK,UK,UK,retargeting,No Device,<2h,1,2023-01-01
PublisherA,TAXI,UK,IE,UK,retargeting,No Device,<2h,1,2023-01-01
PublisherA,TAXI,UK,IT,UK,retargeting,android,<2h,1,2023-01-01
PublisherA,TAXI,UK,GR,UK,retargeting,android,<2h,1,2023-01-01
PublisherA,TAXI,UK,UK,UK,retargeting,android,<24h,4,2023-01-01
PublisherA,TAXI,UK,UK,UK,retargeting,android,<2h,35,2023-01-01
PublisherA,TAXI,UK,UK,UK,retargeting,android,>24h,1,2023-01-01
PublisherA,TAXI,UK,ES,UK,retargeting,android,<2h,1,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,retargeting,android,<2h,1,2023-01-01
PublisherA,TAXI,UK,GR,UK,retargeting,ios,<2h,1,2023-01-01
PublisherA,TAXI,UK,UK,UK,retargeting,ios,<24h,2,2023-01-01
PublisherA,TAXI,UK,UK,UK,retargeting,ios,<2h,13,2023-01-01
PublisherA,TAXI,UK,UK,UK,retargeting,ios,>24h,1,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,retargeting,ios,<24h,3,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,retargeting,ios,<2h,3,2023-01-01
PublisherA,TAXI,UK,#N/A,UK,retargeting,ios,>24h,10,2023-01-01
PublisherA,Private Hire,UK,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherA,Private Hire,UK,UK,UK,install,No Device,<2h,3,2023-01-01
PublisherA,Private Hire,UK,ES,UK,install,No Device,<2h,1,2023-01-01
PublisherA,Private Hire,UK,PL,UK,install,No Device,<2h,1,2023-01-01
PublisherA,Private Hire,UK,#N/A,UK,install,No Device,<2h,1,2023-01-01
PublisherA,Private Hire,UK,DE,UK,install,android,<2h,1,2023-01-01
PublisherA,Private Hire,UK,UK,UK,install,android,<24h,6,2023-01-01
PublisherA,Private Hire,UK,UK,UK,install,android,<2h,87,2023-01-01
PublisherA,Private Hire,UK,UK,UK,install,android,>24h,3,2023-01-01
PublisherA,Private Hire,UK,PL,UK,install,android,<2h,2,2023-01-01
PublisherA,Private Hire,UK,PT,UK,install,android,<2h,1,2023-01-01
PublisherA,Private Hire,UK,#N/A,UK,install,android,<24h,1,2023-01-01
PublisherA,Private Hire,UK,#N/A,UK,install,android,<2h,6,2023-01-01
PublisherA,Private Hire,UK,UK,UK,install,ios,<2h,3,2023-01-01
PublisherA,Private Hire,UK,#N/A,UK,install,ios,<2h,1,2023-01-01
PublisherA,Private Hire,UK,IT,UK,retargeting,android,<2h,1,2023-01-01
PublisherA,Private Hire,UK,UK,UK,retargeting,android,<24h,1,2023-01-01
PublisherA,Private Hire,UK,UK,UK,retargeting,android,<2h,5,2023-01-01
PublisherA,Private Hire,UK,UK,UK,retargeting,android,>24h,1,2023-01-01
PublisherB,Other,UK,GR,UK,install,No Device,no data,1,2023-01-01
PublisherB,Other,UK,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherB,Other,UK,UK,UK,install,No Device,<2h,6,2023-01-01
PublisherB,Other,UK,UK,UK,install,No Device,no data,12,2023-01-01
PublisherB,Other,UK,DE,UK,install,ios,no data,2,2023-01-01
PublisherB,Other,UK,UK,UK,install,ios,<24h,1,2023-01-01
PublisherB,Other,UK,UK,UK,install,ios,<2h,45,2023-01-01
PublisherB,Other,UK,UK,UK,install,ios,>24h,2,2023-01-01
PublisherB,Other,UK,UK,UK,install,ios,no data,110,2023-01-01
PublisherB,Other,UK,ES,UK,install,ios,no data,2,2023-01-01
PublisherB,Other,UK,#N/A,UK,install,ios,<2h,1,2023-01-01
PublisherB,Other,UK,#N/A,UK,install,ios,no data,2,2023-01-01
PublisherB,TAXI,UK,IT,UK,install,No Device,<2h,1,2023-01-01
PublisherB,TAXI,UK,UK,UK,install,No Device,<2h,11,2023-01-01
PublisherB,TAXI,UK,UK,UK,install,No Device,no data,25,2023-01-01
PublisherB,TAXI,UK,DE,UK,install,ios,no data,5,2023-01-01
PublisherB,TAXI,UK,GR,UK,install,ios,no data,1,2023-01-01
PublisherB,TAXI,UK,UK,UK,install,ios,<24h,7,2023-01-01
PublisherB,TAXI,UK,UK,UK,install,ios,<2h,194,2023-01-01
PublisherB,TAXI,UK,UK,UK,install,ios,>24h,6,2023-01-01
PublisherB,TAXI,UK,UK,UK,install,ios,no data,335,2023-01-01
PublisherB,TAXI,UK,FR,UK,install,ios,<2h,1,2023-01-01
PublisherB,TAXI,UK,ES,UK,install,ios,no data,1,2023-01-01
PublisherB,TAXI,UK,#N/A,UK,install,ios,<24h,3,2023-01-01
PublisherB,TAXI,UK,#N/A,UK,install,ios,<2h,7,2023-01-01
PublisherB,TAXI,UK,#N/A,UK,install,ios,>24h,2,2023-01-01
PublisherB,TAXI,UK,#N/A,UK,install,ios,no data,40,2023-01-01
PublisherB,Private Hire,UK,UK,UK,install,No Device,<2h,5,2023-01-01
PublisherB,Private Hire,UK,UK,UK,install,No Device,no data,2,2023-01-01
PublisherB,Private Hire,UK,UK,UK,install,WEB-BOOKER,<2h,1,2023-01-01
PublisherB,Private Hire,UK,GR,UK,install,ios,no data,1,2023-01-01
PublisherB,Private Hire,UK,UK,UK,install,ios,<24h,1,2023-01-01
PublisherB,Private Hire,UK,UK,UK,install,ios,<2h,64,2023-01-01
PublisherB,Private Hire,UK,UK,UK,install,ios,no data,110,2023-01-01
PublisherB,Private Hire,UK,FR,UK,install,ios,no data,1,2023-01-01
PublisherB,Private Hire,UK,#N/A,UK,install,ios,no data,2,2023-01-01
PublisherD,Other,UK,UK,UK,reattr,No Device,<2h,1,2023-01-01
PublisherD,Other,UK,UK,UK,retargeting,ios,<2h,2,2023-01-01
PublisherD,TAXI,UK,UK,UK,install,android,<2h,1,2023-01-01
PublisherD,TAXI,UK,UK,UK,install,ios,<2h,2,2023-01-01
PublisherD,TAXI,UK,UK,UK,reattr,ios,<24h,1,2023-01-01
PublisherD,TAXI,UK,UK,UK,reattr,ios,<2h,2,2023-01-01
PublisherD,TAXI,UK,UK,UK,retargeting,No Device,<2h,6,2023-01-01
PublisherD,TAXI,UK,UK,UK,retargeting,android,<2h,24,2023-01-01
PublisherD,TAXI,UK,#N/A,UK,retargeting,android,<2h,1,2023-01-01
PublisherD,TAXI,UK,IT,UK,retargeting,ios,<2h,1,2023-01-01
PublisherD,TAXI,UK,UK,UK,retargeting,ios,<2h,130,2023-01-01
PublisherD,TAXI,UK,FR,UK,retargeting,ios,<2h,1,2023-01-01
PublisherD,TAXI,UK,#N/A,UK,retargeting,ios,<2h,38,2023-01-01
PublisherD,Private Hire,UK,UK,UK,retargeting,android,<2h,2,2023-01-01
PublisherD,Private Hire,UK,FR,UK,retargeting,android,<2h,1,2023-01-01
PublisherD,Private Hire,UK,IE,UK,retargeting,android,<2h,1,2023-01-01
PublisherD,Private Hire,UK,UK,UK,retargeting,ios,<2h,14,2023-01-01
PublisherD,Private Hire,UK,#N/A,UK,retargeting,ios,<2h,2,2023-01-01
PublisherE,Other,UK,UK,UK,install,ios,<24h,1,2023-01-01
PublisherE,TAXI,UK,UK,UK,retargeting,ios,<2h,1,2023-01-01
PublisherE,TAXI,UK,UK,UK,retargeting,ios,>24h,1,2023-01-01
PublisherF,Other,UK,UK,UK,reattr,ios,<24h,1,2023-01-01
PublisherF,Other,UK,UK,UK,retargeting,ios,<24h,3,2023-01-01
PublisherF,Other,UK,UK,UK,retargeting,ios,<2h,8,2023-01-01
PublisherF,TAXI,UK,UK,UK,install,ios,<24h,2,2023-01-01
PublisherF,TAXI,UK,UK,UK,install,ios,<2h,2,2023-01-01
PublisherF,TAXI,UK,#N/A,UK,install,ios,<2h,1,2023-01-01
PublisherF,TAXI,UK,UK,UK,reattr,ios,<24h,7,2023-01-01
PublisherF,TAXI,UK,UK,UK,reattr,ios,<2h,6,2023-01-01
PublisherF,TAXI,UK,#N/A,UK,reattr,ios,<2h,3,2023-01-01
PublisherF,TAXI,UK,UK,UK,retargeting,No Device,<24h,2,2023-01-01
PublisherF,TAXI,UK,UK,UK,retargeting,No Device,<2h,1,2023-01-01
PublisherF,TAXI,UK,UK,UK,retargeting,android,<24h,6,2023-01-01
PublisherF,TAXI,UK,UK,UK,retargeting,android,<2h,4,2023-01-01
PublisherF,TAXI,UK,GR,UK,retargeting,ios,<2h,1,2023-01-01
PublisherF,TAXI,UK,UK,UK,retargeting,ios,<24h,57,2023-01-01
PublisherF,TAXI,UK,UK,UK,retargeting,ios,<2h,104,2023-01-01
PublisherF,TAXI,UK,#N/A,UK,retargeting,ios,<24h,7,2023-01-01
PublisherF,TAXI,UK,#N/A,UK,retargeting,ios,<2h,24,2023-01-01
PublisherF,Private Hire,UK,UK,UK,reattr,android,<24h,1,2023-01-01
PublisherF,Private Hire,UK,UK,UK,retargeting,android,<24h,3,2023-01-01
PublisherF,Private Hire,UK,UK,UK,retargeting,ios,<24h,6,2023-01-01
PublisherF,Private Hire,UK,UK,UK,retargeting,ios,<2h,7,2023-01-01
PublisherG,Other,UK,UK,UK,install,No Device,<2h,2,2023-01-01
PublisherG,Other,UK,UK,UK,install,ios,<24h,9,2023-01-01
PublisherG,Other,UK,UK,UK,install,ios,<2h,33,2023-01-01
PublisherG,Other,UK,#N/A,UK,install,ios,<2h,1,2023-01-01
PublisherG,TAXI,UK,DE,UK,install,No Device,<2h,1,2023-01-01
PublisherG,TAXI,UK,GR,UK,install,No Device,<24h,1,2023-01-01
PublisherG,TAXI,UK,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherG,TAXI,UK,UK,UK,install,No Device,<2h,6,2023-01-01
PublisherG,TAXI,UK,AT,UK,install,ios,<24h,1,2023-01-01
PublisherG,TAXI,UK,UK,UK,install,ios,<24h,48,2023-01-01
PublisherG,TAXI,UK,UK,UK,install,ios,<2h,120,2023-01-01
PublisherG,TAXI,UK,IE,UK,install,ios,<24h,1,2023-01-01
PublisherG,TAXI,UK,#N/A,UK,install,ios,<24h,8,2023-01-01
PublisherG,TAXI,UK,#N/A,UK,install,ios,<2h,9,2023-01-01
PublisherG,Private Hire,UK,UK,UK,install,No Device,<2h,1,2023-01-01
PublisherG,Private Hire,UK,UK,UK,install,ios,<24h,22,2023-01-01
PublisherG,Private Hire,UK,UK,UK,install,ios,<2h,62,2023-01-01
PublisherG,Private Hire,UK,PT,UK,install,ios,<24h,1,2023-01-01
PublisherG,Private Hire,UK,#N/A,UK,install,ios,<24h,3,2023-01-01
PublisherG,Private Hire,UK,#N/A,UK,install,ios,<2h,4,2023-01-01
PublisherH,Private Hire,UK,UK,UK,install,ios,<2h,1,2023-01-01
PublisherI,TAXI,UK,UK,UK,install,ios,<2h,1,2023-01-01
PublisherI,TAXI,UK,UK,UK,retargeting,android,<2h,1,2023-01-01
PublisherJ,Other,UK,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherJ,Other,UK,#N/A,UK,install,No Device,<24h,1,2023-01-01
PublisherJ,Other,UK,#N/A,UK,install,No Device,<2h,1,2023-01-01
PublisherJ,Other,UK,UK,UK,install,ios,<24h,6,2023-01-01
PublisherJ,Other,UK,UK,UK,install,ios,<2h,5,2023-01-01
PublisherJ,Other,UK,#N/A,UK,install,ios,<24h,1,2023-01-01
PublisherJ,TAXI,UK,UK,UK,install,No Device,<24h,2,2023-01-01
PublisherJ,TAXI,UK,UK,UK,install,No Device,<2h,5,2023-01-01
PublisherJ,TAXI,UK,#N/A,UK,install,No Device,<2h,1,2023-01-01
PublisherJ,TAXI,UK,UK,UK,install,android,<24h,1,2023-01-01
PublisherJ,TAXI,UK,UK,UK,install,android,<2h,1,2023-01-01
PublisherJ,TAXI,UK,UK,UK,install,android,>24h,1,2023-01-01
PublisherJ,TAXI,UK,DE,UK,install,ios,<2h,1,2023-01-01
PublisherJ,TAXI,UK,GR,UK,install,ios,<24h,1,2023-01-01
PublisherJ,TAXI,UK,UK,UK,install,ios,<24h,9,2023-01-01
PublisherJ,TAXI,UK,UK,UK,install,ios,<2h,39,2023-01-01
PublisherJ,TAXI,UK,FR,UK,install,ios,<2h,1,2023-01-01
PublisherJ,TAXI,UK,#N/A,UK,install,ios,<24h,1,2023-01-01
PublisherJ,TAXI,UK,#N/A,UK,install,ios,<2h,2,2023-01-01
PublisherJ,Private Hire,UK,UK,UK,install,No Device,<24h,1,2023-01-01
PublisherJ,Private Hire,UK,UK,UK,install,No Device,<2h,1,2023-01-01
PublisherJ,Private Hire,UK,UK,UK,install,android,>24h,1,2023-01-01
PublisherJ,Private Hire,UK,UK,UK,install,ios,<24h,7,2023-01-01
PublisherJ,Private Hire,UK,UK,UK,install,ios,<2h,17,2023-01-01
PublisherJ,Private Hire,UK,ES,UK,install,ios,<24h,1,2023-01-01
PublisherJ,Private Hire,UK,#N/A,UK,install,ios,<24h,3,2023-01-01
PublisherJ,Private Hire,UK,#N/A,UK,install,ios,<2h,1,2023-01-01
PublisherK,Other,UK,UK,UK,install,No Device,<24h,2,2023-01-01
PublisherK,Other,UK,UK,UK,install,No Device,<2h,5,2023-01-01
